📽电影频道,#genre#
US NFL Sunday Ticket 9,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1700.ts
US NFL Sunday Ticket 10,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1701.ts
US NFL Sunday Ticket 11,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1702.ts
US NFL Sunday Ticket 12,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1703.ts
US TNT,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1220.ts
NBA League Pass 1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65077.ts
NBA League Pass 2,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65078.ts
NBA League Pass 3,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65079.ts
NBA League Pass 4,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65080.ts
NBA League Pass 5,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65081.ts
NBA League Pass 6,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65082.ts
NBA League Pass 7,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65083.ts
NBA League Pass 8,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65084.ts
NBA League Pass 9,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65085.ts
NBA League Pass 10,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65086.ts
NHL Centre Ice 1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65092.ts
NHL Centre Ice 2,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65093.ts
NHL Centre Ice 3,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65094.ts
NHL Centre Ice 4,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65095.ts
NHL Centre Ice 5,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65096.ts
NHL Centre Ice 6,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65097.ts
NHL Centre Ice 7,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65098.ts
NHL Centre Ice 8,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65099.ts
NHL Centre Ice 9,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65100.ts
NHL Centre Ice 10,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65101.ts
NHL Centre Ice 11,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65102.ts
NHL Centre Ice 12,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65103.ts
NHL Centre Ice 13,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65104.ts
NHL Centre Ice 14,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65105.ts
CA TSN 1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1395.ts
CA TSN 2,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1396.ts
CA TSN 3,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1397.ts
CA TSN 4,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1398.ts
CA TSN 5,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1399.ts
CA Sportsnet 1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1443.ts
CA Sportsnet 360,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1444.ts
CA Sportsnet O,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1445.ts
CA Sportsnet P,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1446.ts
CA Sportsnet W,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1447.ts
CA Sportsnet World,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1457.ts
CA Fight Network,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1317.ts
CA Bein sport,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1466.ts
NFL Network,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1441.ts
CA Golf Channel,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1421.ts
CA NBA,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1410.ts
CA RDS,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1475.ts
CA RDS 2,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1339.ts
CA TVA Sport 1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1471.ts
CA TVA Sport 2,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1478.ts
UK Sky Sports Main Event,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1558.ts
UK Sky Sports Cricket,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1559.ts
UK Sky Sports Action,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1560.ts
UK Sky Sports Golf,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1561.ts
UK Sky Sports Premier League,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1562.ts
UK Sky Sports Football,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1568.ts
UK Sky Sports Arena,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1566.ts
UK Sky Sports F1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1563.ts
UK Sky Sports Mix,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1565.ts
UK Sky Sports News,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1564.ts
UK Sky Sports Racing,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1567.ts
UK TNT Sports 1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1554.ts
UK TNT Sports 2,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1555.ts
UK TNT Sports 3,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1556.ts
UK Euro Sport 1,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1512.ts
UK Euro Sport 2,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/1511.ts
🇭🇰香港,#genre#
TVB 翡翠台720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/2.ts
TVB 翡翠台720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/12.ts
TVB 翡翠台1080p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/7.ts
TVB 明珠台720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/16.ts
TVB 明珠台720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/5.ts
TVB 明珠台1080p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/10.ts
TVB Plus 720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/4.ts
TVB Plus 720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/14.ts
TVB Plus 720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/15.ts
TVB Plus 1080p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/11.ts
ViuTV 720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/49.ts
ViuTV 1080p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/6.ts
ViuTV6 720p(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/32.ts
鳳凰衛視 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/18.ts
鳳凰香港 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/19.ts
HOY TV (開電視) (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/21.ts
RTHK 31 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/24.ts
RTHK 32 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/25.ts
RTHK 33 CCTV1 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/26.ts
RTHK 34 CGTN記錄 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/27.ts
RTHK 35 CGTN (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/28.ts
Now 直播台 CH331 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/31.ts
Now Viu劇集台 CH102 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/33.ts
Now 華劇台 (粵) CH105 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/34.ts
Now 華劇台 (國) CH105  (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/35.ts
Now Jelli 紫金 CH108 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/36.ts
MOVIE MOVIE CH116 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/38.ts
Cinemax CH118 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/39.ts
KIX CH304 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/46.ts
Love Nature 4K CH403 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/69.ts
Global Treker CH407 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/70.ts
DreamWorks (粵) CH440 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/73.ts
DreamWorks (國) CH440 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/74.ts
卡通頻道 (粵) CN CH443 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/75.ts
卡通頻道 (國) CN CH443 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/76.ts
BBC CBeebies (粵) CH447 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/77.ts
Da Vinci 達文西頻道 CH460 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/78.ts
ROCK Entertainment CH501 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/71.ts
ROCK Action CH502 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/72.ts
AXN CH503 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/79.ts
Animax CH504 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/80.ts
tvN CH505 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/81.ts
Fashion Box CH603 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/84.ts
Mezzo Live CH604 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/85.ts
鳳凰中文台 CH610 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/87.ts
鳳凰香港台 CH612 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/86.ts
TVB SUPER-FREE (粵) CH01 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/47.ts
TVB SUPER-FREE (國) CH001 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/50.ts
TVB 黃金翡翠台 CH080 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/52.ts
TVB 千禧經典台 CH086 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/53.ts
TVB 亞洲劇台 (原聲) CH087  (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/54.ts
TVB 亞洲劇台 (粵) CH087 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/55.ts
TVB 華語劇台 (粵) CH089 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/56.ts
TVB 華語劇台 (國) CH089 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/57.ts
TVB 黃金華劇台 (粵) CH090 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/58.ts
TVB 黃金華劇台 (國) CH090 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/59.ts
TVB 娛樂新聞台 CH091 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/60.ts
TVB 戲曲台 CH098 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/61.ts
SUPER Kids Channel CH100 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/62.ts
ZooMoo CH101 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/63.ts
尼克兒童 Nickelodeon CH104 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/64.ts
TVB 粵語片台 CH200 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/65.ts
Thrill CH202 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/66.ts
TVB 功夫台 (粵) (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/118.ts
TVB 功夫台 (國) (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/119.ts
TVB 星河 (國) (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/121.ts
TVB 星河 (粵) (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/120.ts
TVB Pearl Drama 明珠劇集台 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/117.ts
TVB 生活台 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/126.ts
SUPER 獎門人 CH02 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/127.ts
SUPER EYT CH03 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/128.ts
SUPER 識食 CH04 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/129.ts
SUPER 識歎 CH05 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/130.ts
SUPER Music CH06 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/131.ts
SUPER 金曲 CH07 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/132.ts
SUPER 煲劇 CH08 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/133.ts
SUPER 劇場 CH09 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/134.ts
SUPER 話當年 CH10 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/135.ts
香港C＋頻道 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/147.ts
Channel V 音樂台 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/143.ts
澳視澳門台 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/150.ts
澳視衛星台 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/151.ts
澳門蓮花衛視 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/148.ts
澳門體育台 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/152.ts
Now Sports Plus CH680 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/114.ts
Now Golf 2 CH683 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/115.ts
Now Golf 3 CH684 (HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/116.ts
SUPER Sports CH11(HK),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/48.ts
🇹🇼台湾,#genre#
民视 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/156.ts
中视 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/159.ts
华视 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/158.ts
台视 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/157.ts
公视 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/160.ts
中天综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/175.ts
中天娱乐台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/176.ts
中天亚洲台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/177.ts
东森综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/178.ts
东森戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/180.ts
TVBS 综合 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/182.ts
TVBS 欢乐台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/183.ts
TVBS 精采台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/184.ts
TVBS 台剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/186.ts
TVBS 综艺台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/185.ts
三立综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/187.ts
三立台湾台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/188.ts
三立戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/190.ts
三立都会台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/189.ts
中视经典台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/196.ts
中视菁采台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/197.ts
民视台湾台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/192.ts
民视影剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/194.ts
民视旅游台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/195.ts
民视第一台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/191.ts
民视综艺台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/193.ts
台视综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/198.ts
公视3 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/200.ts
公视台语台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/199.ts
公视戏剧 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/201.ts
HBO Family (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/204.ts
HBO Hits (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/205.ts
HBO Signature (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/203.ts
HBO LOGO (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/206.ts
CINEMAX (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/207.ts
影迷数位纪实台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/214.ts
CI 罪案侦查频道 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/213.ts
Cinema World (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/215.ts
CNEX 视纳华仁纪实频道 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/217.ts
HITS频道 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/212.ts
Lifetime娱乐频道 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/223.ts
tvN (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/224.ts
纬来综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/229.ts
纬来戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/230.ts
纬来日本台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/227.ts
纬来精彩台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/232.ts
纬来育乐台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/228.ts
龙华偶像台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/236.ts
龙华卡通台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/239.ts
龙华戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/235.ts
龙华日韩台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/234.ts
八大综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/241.ts
八大娱乐台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/245.ts
八大戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/242.ts
八大第一台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/244.ts
八大精彩台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/240.ts
八大综艺台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/243.ts
ELTA 爱尔达娱乐台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/252.ts
ELTA 爱尔达影剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/248.ts
ELTA 爱尔达日韩台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/250.ts
ELTA 爱尔达生活旅游台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/251.ts
ELTA 爱尔达综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/249.ts
靖天综合台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/279.ts
靖天卡通台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/277.ts
靖天戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/275.ts
靖天日本台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/280.ts
靖天映画台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/281.ts
靖天欢乐台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/284.ts
靖天育乐台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/283.ts
靖天资讯台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/285.ts
靖洋戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/276.ts
靖洋卡通Nice Bingo,http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/278.ts
KLT-靖天国际 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/286.ts
探索频道 Discovery Channel  (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/287.ts
探索亚洲 Discovery Asia (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/288.ts
探索动力 Discovery DMAX (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/290.ts
探索科学 Discovery Science (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/289.ts
历史频道 2HISTORY 2 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/293.ts
历史频道 History (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/292.ts
国家地理 National Geographic (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/294.ts
动物星球 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/295.ts
亚洲美食频道 Asian Food Network (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/300.ts
Discovery EVE (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/291.ts
Smart 知识台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/331.ts
TLC 旅游台 (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/298.ts
Love Nature (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/296.ts
BBC Earth (TW),http://iptvpro.pw:35451/live/加QQ群1067462089/183mgtDH692/304.ts
